date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
1995-08-25,557.46,561.31,557.46,560.10,0,2.64,0.47%,560.10,N/A,N/A
1995-08-24,557.14,558.63,555.20,557.46,0,0.32,0.06%,557.46,N/A,N/A
1995-08-23,559.52,560.00,557.08,557.14,0,-2.38,-0.43%,557.14,N/A,N/A
1995-08-22,558.11,559.52,555.87,559.52,0,1.41,0.25%,559.52,N/A,N/A
1995-08-21,559.21,563.34,557.89,558.11,0,-1.10,-0.20%,558.11,N/A,N/A
1995-08-18,559.04,561.24,558.34,559.21,0,0.17,0.03%,559.21,N/A,N/A
1995-08-17,559.97,559.97,557.42,559.04,0,-0.93,-0.17%,559.04,N/A,N/A
1995-08-16,558.57,559.98,557.37,559.97,0,1.40,0.25%,559.97,N/A,N/A
1995-08-15,559.74,559.98,555.22,558.57,0,-1.17,-0.21%,558.57,N/A,N/A
1995-08-14,555.11,559.74,554.76,559.74,0,4.63,0.83%,559.74,N/A,N/A
1995-08-11,557.45,558.50,553.04,555.11,0,-2.34,-0.42%,555.11,N/A,N/A
1995-08-10,559.71,560.63,556.05,557.45,0,-2.26,-0.40%,557.45,N/A,N/A
1995-08-09,560.39,561.59,559.29,559.71,0,-0.68,-0.12%,559.71,N/A,N/A
1995-08-08,560.03,561.53,558.32,560.39,0,0.36,0.06%,560.39,N/A,N/A
1995-08-07,558.94,561.24,558.94,560.03,0,1.09,0.20%,560.03,N/A,N/A
1995-08-04,558.75,559.57,557.91,558.94,0,0.19,0.03%,558.94,N/A,N/A
1995-08-03,558.80,558.80,554.10,558.75,0,-0.05,-0.01%,558.75,N/A,N/A
1995-08-02,559.64,565.62,557.87,558.80,0,-0.84,-0.15%,558.80,N/A,N/A
1995-08-01,562.06,562.11,556.67,559.64,0,-2.42,-0.43%,559.64,N/A,N/A
1995-07-31,562.93,563.49,560.06,562.06,0,-0.87,-0.15%,562.06,N/A,N/A
1995-07-28,565.22,565.40,562.04,562.93,0,-2.29,-0.41%,562.93,N/A,N/A
1995-07-27,561.61,565.33,561.61,565.22,0,3.61,0.64%,565.22,N/A,N/A
1995-07-26,561.10,563.78,560.85,561.61,0,0.51,0.09%,561.61,N/A,N/A
1995-07-25,556.63,561.75,556.34,561.10,0,4.47,0.80%,561.10,N/A,N/A
1995-07-24,553.62,557.21,553.62,556.63,0,3.01,0.54%,556.63,N/A,N/A
1995-07-21,553.34,554.73,550.91,553.62,0,0.08,0.01%,553.62,N/A,N/A
1995-07-20,550.98,554.43,549.10,553.54,0,2.56,0.46%,553.54,N/A,N/A
1995-07-19,556.58,558.46,542.51,550.98,0,-7.48,-1.34%,550.98,N/A,N/A
1995-07-18,562.55,562.72,556.86,558.46,0,-4.26,-0.76%,558.46,N/A,N/A
1995-07-17,560.34,562.94,559.45,562.72,0,2.83,0.51%,562.72,N/A,N/A
1995-07-14,561.00,561.00,556.41,559.89,0,-1.11,-0.20%,559.89,N/A,N/A
1995-07-13,560.89,562.00,559.07,561.00,0,0.11,0.02%,561.00,N/A,N/A
1995-07-12,555.27,561.56,554.27,560.89,0,6.11,1.10%,560.89,N/A,N/A
1995-07-11,556.78,557.19,553.80,554.78,0,-2.41,-0.43%,554.78,N/A,N/A
1995-07-10,556.37,558.48,555.77,557.19,0,0.82,0.15%,557.19,N/A,N/A
1995-07-07,553.90,556.57,553.05,556.37,0,2.38,0.43%,556.37,N/A,N/A
1995-07-06,547.26,553.99,546.59,553.99,0,6.73,1.23%,553.99,N/A,N/A
1995-07-05,547.09,549.98,546.28,547.26,0,0.17,0.03%,547.26,N/A,N/A
1995-07-03,544.75,547.10,544.43,547.09,0,2.34,0.43%,547.09,N/A,N/A
1995-06-30,543.87,546.82,543.51,544.75,0,0.88,0.16%,544.75,N/A,N/A
1995-06-29,544.73,546.25,540.79,543.87,0,-0.86,-0.16%,543.87,N/A,N/A
1995-06-28,542.43,546.33,540.72,544.73,0,2.30,0.42%,544.73,N/A,N/A
1995-06-27,544.11,547.07,542.19,542.43,0,-1.70,-0.31%,542.43,N/A,N/A
1995-06-26,549.71,549.79,544.06,544.13,0,-5.58,-1.02%,544.13,N/A,N/A
1995-06-23,551.07,551.07,548.23,549.71,0,-1.36,-0.25%,549.71,N/A,N/A
1995-06-22,543.98,551.07,543.98,551.07,0,7.09,1.30%,551.07,N/A,N/A
1995-06-21,544.98,545.93,543.90,543.98,0,-1.00,-0.18%,543.98,N/A,N/A
1995-06-20,545.22,545.44,543.43,544.98,0,-0.24,-0.04%,544.98,N/A,N/A
1995-06-19,539.83,545.22,539.83,545.22,0,5.39,1.00%,545.22,N/A,N/A
1995-06-16,537.51,539.98,537.12,539.83,0,2.71,0.50%,539.83,N/A,N/A
1995-06-15,536.48,539.07,535.56,537.12,0,0.65,0.12%,537.12,N/A,N/A
1995-06-14,536.05,536.48,533.83,536.47,0,0.42,0.08%,536.47,N/A,N/A
1995-06-13,530.88,536.23,530.88,536.05,0,5.17,0.97%,536.05,N/A,N/A
1995-06-12,527.94,532.54,527.94,530.88,0,2.94,0.56%,530.88,N/A,N/A
1995-06-09,532.35,532.35,526.00,527.94,0,-4.41,-0.83%,527.94,N/A,N/A
1995-06-08,533.13,533.56,531.65,532.35,0,-0.78,-0.15%,532.35,N/A,N/A
1995-06-07,535.55,535.55,531.66,533.13,0,-2.42,-0.45%,533.13,N/A,N/A
1995-06-06,535.60,537.09,535.14,535.55,0,-0.05,-0.01%,535.55,N/A,N/A
1995-06-05,532.51,537.73,532.47,535.60,0,3.09,0.58%,535.60,N/A,N/A
1995-06-02,533.49,536.91,529.55,532.51,0,-0.98,-0.18%,532.51,N/A,N/A
1995-06-01,533.40,534.21,530.05,533.49,0,0.09,0.02%,533.49,N/A,N/A
1995-05-31,523.70,533.41,522.17,533.40,0,9.82,1.88%,533.40,N/A,N/A
1995-05-30,523.65,525.58,521.38,523.58,0,-0.07,-0.01%,523.58,N/A,N/A
1995-05-26,528.59,528.59,522.51,523.65,0,-4.94,-0.93%,523.65,N/A,N/A
1995-05-25,528.37,529.04,524.89,528.59,0,-0.02,-0.00%,528.59,N/A,N/A
1995-05-24,528.59,531.91,525.57,528.61,0,0.02,0.00%,528.61,N/A,N/A
1995-05-23,523.65,528.59,523.65,528.59,0,4.94,0.94%,528.59,N/A,N/A
1995-05-22,519.19,524.34,519.19,523.65,0,4.46,0.86%,523.65,N/A,N/A
1995-05-19,519.58,519.58,517.07,519.19,0,-0.39,-0.08%,519.19,N/A,N/A
1995-05-18,526.88,526.88,519.58,519.58,0,-7.49,-1.42%,519.58,N/A,N/A
1995-05-17,528.19,528.42,525.38,527.07,0,-1.12,-0.21%,527.07,N/A,N/A
1995-05-16,527.74,529.08,526.45,528.19,0,0.45,0.09%,528.19,N/A,N/A
1995-05-15,525.55,527.74,525.00,527.74,0,2.19,0.42%,527.74,N/A,N/A
1995-05-12,524.37,527.05,523.30,525.55,0,1.18,0.23%,525.55,N/A,N/A
1995-05-11,524.33,524.89,522.70,524.37,0,0.01,0.00%,524.37,N/A,N/A
1995-05-10,523.74,524.40,521.53,524.36,0,0.80,0.15%,524.36,N/A,N/A
1995-05-09,523.96,525.99,521.79,523.56,0,-0.40,-0.08%,523.56,N/A,N/A
1995-05-08,520.09,525.15,519.14,523.96,0,3.84,0.74%,523.96,N/A,N/A
1995-05-05,520.75,522.35,518.28,520.12,0,-0.42,-0.08%,520.12,N/A,N/A
1995-05-04,520.48,525.40,519.44,520.54,0,0.06,0.01%,520.54,N/A,N/A
1995-05-03,514.93,520.54,514.86,520.48,0,5.62,1.09%,520.48,N/A,N/A
1995-05-02,514.23,515.18,513.03,514.86,0,0.60,0.12%,514.86,N/A,N/A
1995-05-01,514.76,515.60,513.42,514.26,0,-0.45,-0.09%,514.26,N/A,N/A
1995-04-28,513.64,515.29,510.90,514.71,0,1.16,0.23%,514.71,N/A,N/A
1995-04-27,512.70,513.62,511.63,513.55,0,0.89,0.17%,513.55,N/A,N/A
1995-04-26,511.99,513.04,510.47,512.66,0,0.56,0.11%,512.66,N/A,N/A
1995-04-25,512.80,513.54,511.32,512.10,0,-0.79,-0.15%,512.10,N/A,N/A
1995-04-24,508.49,513.02,507.44,512.89,0,4.40,0.87%,512.89,N/A,N/A
1995-04-21,505.63,508.49,505.63,508.49,0,3.20,0.63%,508.49,N/A,N/A
1995-04-20,504.92,506.50,503.44,505.29,0,0.37,0.07%,505.29,N/A,N/A
1995-04-19,505.37,505.89,501.19,504.92,0,-0.45,-0.09%,504.92,N/A,N/A
1995-04-18,506.43,507.65,504.12,505.37,0,-0.76,-0.15%,505.37,N/A,N/A
1995-04-17,509.23,512.03,505.43,506.13,0,-3.10,-0.61%,506.13,N/A,N/A
1995-04-13,507.19,509.83,507.17,509.23,0,2.06,0.41%,509.23,N/A,N/A
1995-04-12,505.59,507.17,505.07,507.17,0,1.64,0.32%,507.17,N/A,N/A
1995-04-11,507.24,508.85,505.29,505.53,0,-1.48,-0.29%,505.53,N/A,N/A
1995-04-10,506.30,507.01,504.61,507.01,0,0.59,0.12%,507.01,N/A,N/A
1995-04-07,506.13,507.19,503.59,506.42,0,0.34,0.07%,506.42,N/A,N/A
1995-04-06,505.63,507.10,505.00,506.08,0,0.51,0.10%,506.08,N/A,N/A
1995-04-05,505.27,505.57,503.17,505.57,0,0.33,0.07%,505.57,N/A,N/A
1995-04-04,501.85,505.26,501.85,505.24,0,3.39,0.68%,505.24,N/A,N/A
1995-04-03,500.70,501.91,500.20,501.85,0,1.14,0.23%,501.85,N/A,N/A
1995-03-31,501.94,502.22,495.70,500.71,0,-1.51,-0.30%,500.71,N/A,N/A
1995-03-30,503.17,504.66,501.00,502.22,0,-0.90,-0.18%,502.22,N/A,N/A
1995-03-29,503.92,508.15,500.96,503.12,0,-0.78,-0.15%,503.12,N/A,N/A
1995-03-28,503.19,503.91,501.83,503.90,0,0.70,0.14%,503.90,N/A,N/A
1995-03-27,500.97,503.20,500.93,503.20,0,2.23,0.45%,503.20,N/A,N/A
1995-03-24,496.07,500.97,496.07,500.97,0,5.02,1.01%,500.97,N/A,N/A
1995-03-23,495.67,496.77,494.19,495.95,0,0.28,0.06%,495.95,N/A,N/A
1995-03-22,495.07,495.67,493.67,495.67,0,0.60,0.12%,495.67,N/A,N/A
1995-03-21,496.15,499.19,494.04,495.07,0,-1.07,-0.22%,495.07,N/A,N/A
1995-03-20,495.52,496.61,495.27,496.14,0,0.62,0.13%,496.14,N/A,N/A
1995-03-17,495.43,496.67,494.95,495.52,0,0.11,0.02%,495.52,N/A,N/A
1995-03-16,491.87,495.74,491.78,495.41,0,3.53,0.72%,495.41,N/A,N/A
1995-03-15,492.89,492.89,490.83,491.88,0,-1.01,-0.20%,491.88,N/A,N/A
1995-03-14,490.05,493.69,490.05,492.89,0,2.84,0.58%,492.89,N/A,N/A
1995-03-13,489.57,491.28,489.35,490.05,0,0.48,0.10%,490.05,N/A,N/A
1995-03-10,483.16,490.37,483.16,489.57,0,6.41,1.33%,489.57,N/A,N/A
1995-03-09,483.14,483.74,482.05,483.16,0,0.02,0.00%,483.16,N/A,N/A
1995-03-08,482.12,484.08,481.57,483.14,0,1.02,0.21%,483.14,N/A,N/A
1995-03-07,485.63,485.63,479.70,482.12,0,-3.51,-0.72%,482.12,N/A,N/A
1995-03-06,485.42,485.70,481.52,485.63,0,0.21,0.04%,485.63,N/A,N/A
1995-03-03,485.13,485.42,483.07,485.42,0,0.29,0.06%,485.42,N/A,N/A
1995-03-02,485.65,485.71,483.19,485.13,0,-0.52,-0.11%,485.13,N/A,N/A
1995-03-01,487.39,487.83,484.92,485.65,0,-1.74,-0.36%,485.65,N/A,N/A
1995-02-28,483.81,487.44,483.77,487.39,0,3.58,0.74%,487.39,N/A,N/A
1995-02-27,488.26,488.26,483.18,483.81,0,-4.30,-0.88%,483.81,N/A,N/A
1995-02-24,486.82,488.28,485.70,488.11,0,1.20,0.25%,488.11,N/A,N/A
1995-02-23,485.07,489.19,485.07,486.91,0,1.84,0.38%,486.91,N/A,N/A
1995-02-22,482.74,486.15,482.45,485.07,0,2.35,0.49%,485.07,N/A,N/A
1995-02-21,481.95,483.26,481.94,482.72,0,0.75,0.16%,482.72,N/A,N/A
1995-02-17,485.15,485.22,481.97,481.97,0,-3.25,-0.67%,481.97,N/A,N/A
1995-02-16,484.56,485.22,483.05,485.22,0,0.68,0.14%,485.22,N/A,N/A
1995-02-15,482.55,485.54,481.77,484.54,0,1.99,0.41%,484.54,N/A,N/A
1995-02-14,481.65,482.94,480.89,482.55,0,0.90,0.19%,482.55,N/A,N/A
1995-02-13,481.46,482.86,481.07,481.65,0,0.19,0.04%,481.65,N/A,N/A
1995-02-10,480.19,481.96,479.53,481.46,0,1.27,0.26%,481.46,N/A,N/A
1995-02-09,481.19,482.00,479.91,480.19,0,-1.00,-0.21%,480.19,N/A,N/A
1995-02-08,480.81,482.60,480.40,481.19,0,0.38,0.08%,481.19,N/A,N/A
1995-02-07,481.14,481.32,479.69,480.81,0,-0.33,-0.07%,480.81,N/A,N/A
1995-02-06,478.64,481.95,478.36,481.14,0,2.49,0.52%,481.14,N/A,N/A
1995-02-03,472.78,479.91,472.78,478.65,0,5.86,1.24%,478.65,N/A,N/A
1995-02-02,470.40,472.79,469.95,472.79,0,2.39,0.51%,472.79,N/A,N/A
1995-02-01,470.42,472.75,469.29,470.40,0,-0.02,-0.00%,470.40,N/A,N/A
1995-01-31,468.51,471.03,468.18,470.42,0,1.91,0.41%,470.42,N/A,N/A
1995-01-30,470.39,470.52,467.49,468.51,0,-1.88,-0.40%,468.51,N/A,N/A
1995-01-27,468.32,471.36,468.32,470.39,0,2.07,0.44%,470.39,N/A,N/A
1995-01-26,467.44,468.62,466.90,468.32,0,0.88,0.19%,468.32,N/A,N/A
1995-01-25,465.86,469.51,464.40,467.44,0,1.58,0.34%,467.44,N/A,N/A
1995-01-24,465.81,466.88,465.47,465.86,0,0.04,0.01%,465.86,N/A,N/A
1995-01-23,464.78,466.23,461.14,465.82,0,1.04,0.22%,465.82,N/A,N/A
1995-01-20,466.95,466.99,463.99,464.78,0,-2.17,-0.46%,464.78,N/A,N/A
1995-01-19,469.72,469.72,466.40,466.95,0,-2.76,-0.59%,466.95,N/A,N/A
1995-01-18,470.05,470.43,468.03,469.71,0,-0.34,-0.07%,469.71,N/A,N/A
1995-01-17,469.38,470.15,468.19,470.05,0,0.67,0.14%,470.05,N/A,N/A
1995-01-16,465.97,470.39,465.97,469.38,0,3.41,0.73%,469.38,N/A,N/A
1995-01-13,461.64,466.43,461.64,465.97,0,4.33,0.94%,465.97,N/A,N/A
1995-01-12,461.64,461.93,460.63,461.64,0,-0.02,-0.00%,461.64,N/A,N/A
1995-01-11,461.68,463.61,458.65,461.66,0,-0.02,-0.00%,461.66,N/A,N/A
1995-01-10,460.90,464.59,460.90,461.68,0,0.85,0.18%,461.68,N/A,N/A
1995-01-09,460.67,461.77,459.74,460.83,0,0.15,0.03%,460.83,N/A,N/A
1995-01-06,460.38,462.49,459.47,460.68,0,0.34,0.07%,460.68,N/A,N/A
1995-01-05,460.73,461.30,459.75,460.34,0,-0.37,-0.08%,460.34,N/A,N/A
1995-01-04,459.13,460.72,457.56,460.71,0,1.60,0.35%,460.71,N/A,N/A
1995-01-03,459.21,459.27,457.20,459.11,0,-0.16,-0.03%,459.11,N/A,N/A
1994-12-30,461.17,462.12,459.24,459.27,0,-1.90,-0.41%,459.27,N/A,N/A
1994-12-29,460.92,461.81,460.36,461.17,0,0.31,0.07%,461.17,N/A,N/A
1994-12-28,462.47,462.49,459.00,460.86,0,-1.61,-0.35%,460.86,N/A,N/A
1994-12-27,459.85,462.73,459.85,462.47,0,2.64,0.57%,462.47,N/A,N/A
1994-12-23,459.70,461.32,459.39,459.83,0,0.15,0.03%,459.83,N/A,N/A
1994-12-22,459.62,461.21,459.33,459.68,0,0.07,0.02%,459.68,N/A,N/A
1994-12-21,457.24,461.70,457.17,459.61,0,2.51,0.55%,459.61,N/A,N/A
1994-12-20,458.08,458.45,456.37,457.10,0,-0.81,-0.18%,457.10,N/A,N/A
1994-12-19,458.78,458.78,456.64,457.91,0,-0.89,-0.19%,457.91,N/A,N/A
1994-12-16,455.35,458.80,455.35,458.80,0,3.46,0.76%,458.80,N/A,N/A
1994-12-15,454.97,456.84,454.50,455.34,0,0.37,0.08%,455.34,N/A,N/A
1994-12-14,450.05,456.16,450.05,454.97,0,4.82,1.07%,454.97,N/A,N/A
1994-12-13,449.52,451.69,449.43,450.15,0,0.68,0.15%,450.15,N/A,N/A
1994-12-12,446.95,449.48,445.62,449.47,0,2.51,0.56%,449.47,N/A,N/A
1994-12-09,445.45,446.98,442.88,446.96,0,1.51,0.34%,446.96,N/A,N/A
1994-12-08,451.23,452.06,444.59,445.45,0,-5.78,-1.28%,445.45,N/A,N/A
1994-12-07,453.11,453.11,450.01,451.23,0,-1.88,-0.41%,451.23,N/A,N/A
1994-12-06,453.29,453.93,450.35,453.11,0,-0.21,-0.05%,453.11,N/A,N/A
1994-12-05,453.30,455.04,452.06,453.32,0,0.02,0.00%,453.32,N/A,N/A
1994-12-02,448.92,453.31,448.00,453.30,0,4.38,0.98%,453.30,N/A,N/A
1994-12-01,453.55,453.91,447.97,448.92,0,-4.77,-1.05%,448.92,N/A,N/A
1994-11-30,455.17,457.13,453.27,453.69,0,-1.48,-0.33%,453.69,N/A,N/A
1994-11-29,454.23,455.17,452.14,455.17,0,1.01,0.22%,455.17,N/A,N/A
1994-11-28,452.26,454.19,451.04,454.16,0,1.87,0.41%,454.16,N/A,N/A
1994-11-25,449.94,452.87,449.94,452.29,0,2.36,0.52%,452.29,N/A,N/A
1994-11-23,450.01,450.61,444.18,449.93,0,-0.16,-0.04%,449.93,N/A,N/A
1994-11-22,457.95,458.03,450.08,450.09,0,-8.21,-1.79%,450.09,N/A,N/A
1994-11-21,461.69,463.41,457.55,458.30,0,-3.17,-0.69%,458.30,N/A,N/A
1994-11-18,463.60,463.84,460.25,461.47,0,-2.10,-0.45%,461.47,N/A,N/A
1994-11-17,465.71,465.83,461.47,463.57,0,-2.05,-0.44%,463.57,N/A,N/A
1994-11-16,465.06,466.25,464.28,465.62,0,0.59,0.13%,465.62,N/A,N/A
1994-11-15,466.04,468.51,462.95,465.03,0,-1.01,-0.22%,465.03,N/A,N/A
1994-11-14,462.44,466.29,462.35,466.04,0,3.69,0.80%,466.04,N/A,N/A
1994-11-11,464.17,464.17,461.45,462.35,0,-2.02,-0.43%,462.35,N/A,N/A
1994-11-10,465.40,467.79,463.73,464.37,0,-1.03,-0.22%,464.37,N/A,N/A
1994-11-09,465.65,469.95,463.46,465.40,0,-0.25,-0.05%,465.40,N/A,N/A
1994-11-08,463.08,467.54,463.07,465.65,0,2.58,0.56%,465.65,N/A,N/A
1994-11-07,462.31,463.56,461.25,463.07,0,0.79,0.17%,463.07,N/A,N/A
1994-11-04,467.96,469.28,462.28,462.28,0,-5.63,-1.20%,462.28,N/A,N/A
1994-11-03,466.50,468.64,466.40,467.91,0,1.40,0.30%,467.91,N/A,N/A
1994-11-02,468.41,470.92,466.36,466.51,0,-1.91,-0.41%,466.51,N/A,N/A
1994-11-01,472.26,472.26,467.64,468.42,0,-3.93,-0.83%,468.42,N/A,N/A
1994-10-31,473.76,474.74,472.33,472.35,0,-1.42,-0.30%,472.35,N/A,N/A
1994-10-28,465.84,473.78,465.80,473.77,0,7.92,1.70%,473.77,N/A,N/A
1994-10-27,462.68,465.85,462.62,465.85,0,3.23,0.70%,465.85,N/A,N/A
1994-10-26,461.55,463.77,461.22,462.62,0,1.09,0.24%,462.62,N/A,N/A
1994-10-25,460.83,461.95,458.26,461.53,0,0.70,0.15%,461.53,N/A,N/A
1994-10-24,464.89,466.37,460.80,460.83,0,-4.06,-0.87%,460.83,N/A,N/A
1994-10-21,466.69,466.69,463.83,464.89,0,-1.96,-0.42%,464.89,N/A,N/A
1994-10-20,470.37,470.37,465.39,466.85,0,-3.43,-0.73%,466.85,N/A,N/A
1994-10-19,467.69,471.43,465.96,470.28,0,2.62,0.56%,470.28,N/A,N/A
1994-10-18,469.02,469.19,466.54,467.66,0,-1.30,-0.28%,467.66,N/A,N/A
1994-10-17,469.11,469.88,468.16,468.96,0,-0.14,-0.03%,468.96,N/A,N/A
1994-10-14,467.78,469.53,466.11,469.10,0,1.31,0.28%,469.10,N/A,N/A
1994-10-13,465.56,471.30,465.56,467.79,0,2.32,0.50%,467.79,N/A,N/A
1994-10-12,465.78,466.70,464.79,465.47,0,-0.32,-0.07%,465.47,N/A,N/A
1994-10-11,459.04,466.34,459.04,465.79,0,6.75,1.47%,465.79,N/A,N/A
1994-10-10,455.12,459.29,455.12,459.04,0,3.94,0.87%,459.04,N/A,N/A
1994-10-07,452.37,455.67,452.13,455.10,0,2.74,0.61%,455.10,N/A,N/A
1994-10-06,453.52,454.49,452.13,452.36,0,-1.16,-0.26%,452.36,N/A,N/A
1994-10-05,454.59,454.59,449.27,453.52,0,-1.07,-0.24%,453.52,N/A,N/A
1994-10-04,461.77,462.46,454.03,454.59,0,-7.15,-1.55%,454.59,N/A,N/A
1994-10-03,462.69,463.31,460.33,461.74,0,-0.97,-0.21%,461.74,N/A,N/A
1994-09-30,462.27,465.30,461.91,462.71,0,0.47,0.10%,462.71,N/A,N/A
1994-09-29,464.84,464.84,461.51,462.24,0,-2.60,-0.56%,462.24,N/A,N/A
1994-09-28,462.10,465.55,462.10,464.84,0,2.79,0.60%,464.84,N/A,N/A
1994-09-27,460.82,462.75,459.83,462.05,0,1.23,0.27%,462.05,N/A,N/A
1994-09-26,459.65,460.87,459.31,460.82,0,1.15,0.25%,460.82,N/A,N/A
1994-09-23,461.27,462.14,459.01,459.67,0,-1.60,-0.35%,459.67,N/A,N/A
1994-09-22,461.45,463.22,460.96,461.27,0,-0.19,-0.04%,461.27,N/A,N/A
1994-09-21,463.42,464.01,458.47,461.46,0,-1.90,-0.41%,461.46,N/A,N/A
1994-09-20,470.83,470.83,463.36,463.36,0,-7.49,-1.59%,463.36,N/A,N/A
1994-09-19,471.21,473.15,470.68,470.85,0,-0.34,-0.07%,470.85,N/A,N/A
1994-09-16,474.81,474.81,470.06,471.19,0,-3.62,-0.76%,471.19,N/A,N/A
1994-09-15,468.80,474.81,468.79,474.81,0,6.01,1.28%,474.81,N/A,N/A
1994-09-14,467.55,468.86,466.82,468.80,0,1.29,0.28%,468.80,N/A,N/A
1994-09-13,466.27,468.76,466.27,467.51,0,1.30,0.28%,467.51,N/A,N/A
1994-09-12,468.18,468.42,466.15,466.21,0,-1.97,-0.42%,466.21,N/A,N/A
1994-09-09,473.13,473.13,466.55,468.18,0,-4.96,-1.05%,468.18,N/A,N/A
1994-09-08,470.96,473.40,470.86,473.14,0,2.15,0.46%,473.14,N/A,N/A
1994-09-07,471.86,472.41,470.20,470.99,0,-0.87,-0.18%,470.99,N/A,N/A
1994-09-06,471.00,471.92,469.64,471.86,0,0.87,0.18%,471.86,N/A,N/A
1994-09-02,473.20,474.89,470.67,470.99,0,-2.18,-0.46%,470.99,N/A,N/A
1994-09-01,475.49,475.49,471.74,473.17,0,-2.32,-0.49%,473.17,N/A,N/A
1994-08-31,476.07,477.59,474.43,475.49,0,-0.58,-0.12%,475.49,N/A,N/A
1994-08-30,474.59,476.61,473.56,476.07,0,1.48,0.31%,476.07,N/A,N/A
1994-08-29,473.89,477.14,473.89,474.59,0,0.79,0.17%,474.59,N/A,N/A
1994-08-26,468.08,474.65,468.08,473.80,0,5.72,1.22%,473.80,N/A,N/A
1994-08-25,469.07,470.12,467.64,468.08,0,-0.95,-0.20%,468.08,N/A,N/A
1994-08-24,464.51,469.05,464.51,469.03,0,4.52,0.97%,469.03,N/A,N/A
1994-08-23,462.39,466.58,462.39,464.51,0,2.19,0.47%,464.51,N/A,N/A
1994-08-22,463.61,463.61,461.46,462.32,0,-1.36,-0.29%,462.32,N/A,N/A
1994-08-19,463.25,464.37,461.81,463.68,0,0.51,0.11%,463.68,N/A,N/A
1994-08-18,465.10,465.10,462.30,463.17,0,-2.00,-0.43%,463.17,N/A,N/A
1994-08-17,465.11,465.91,464.57,465.17,0,0.16,0.03%,465.17,N/A,N/A
1994-08-16,461.22,465.20,459.89,465.01,0,3.78,0.82%,465.01,N/A,N/A
1994-08-15,461.97,463.34,461.21,461.23,0,-0.71,-0.15%,461.23,N/A,N/A
1994-08-12,458.88,462.27,458.88,461.94,0,3.06,0.67%,461.94,N/A,N/A
1994-08-11,460.31,461.41,456.88,458.88,0,-1.42,-0.31%,458.88,N/A,N/A
1994-08-10,457.98,460.48,457.98,460.30,0,2.38,0.52%,460.30,N/A,N/A
1994-08-09,457.89,458.16,456.66,457.92,0,0.03,0.01%,457.92,N/A,N/A
1994-08-08,457.08,458.30,457.01,457.89,0,0.80,0.18%,457.89,N/A,N/A
1994-08-05,458.34,458.34,456.08,457.09,0,-1.31,-0.29%,457.09,N/A,N/A
1994-08-04,461.45,461.49,458.40,458.40,0,-3.05,-0.66%,458.40,N/A,N/A
1994-08-03,460.65,461.46,459.51,461.45,0,0.89,0.19%,461.45,N/A,N/A
1994-08-02,461.01,462.77,459.70,460.56,0,-0.45,-0.10%,460.56,N/A,N/A
1994-08-01,458.28,461.01,458.08,461.01,0,2.75,0.60%,461.01,N/A,N/A
1994-07-29,454.25,459.33,454.25,458.26,0,4.02,0.88%,458.26,N/A,N/A
1994-07-28,452.57,454.93,452.30,454.24,0,1.67,0.37%,454.24,N/A,N/A
1994-07-27,453.36,453.38,451.36,452.57,0,-0.79,-0.17%,452.57,N/A,N/A
1994-07-26,454.25,454.25,452.78,453.36,0,-0.89,-0.20%,453.36,N/A,N/A
1994-07-25,453.10,454.32,452.76,454.25,0,1.14,0.25%,454.25,N/A,N/A
1994-07-22,452.61,454.03,452.33,453.11,0,0.50,0.11%,453.11,N/A,N/A
1994-07-21,451.60,453.22,451.00,452.61,0,1.01,0.22%,452.61,N/A,N/A
1994-07-20,453.89,454.16,450.69,451.60,0,-2.26,-0.50%,451.60,N/A,N/A
1994-07-19,455.22,455.30,453.86,453.86,0,-1.36,-0.30%,453.86,N/A,N/A
1994-07-18,454.41,455.71,453.26,455.22,0,1.06,0.23%,455.22,N/A,N/A
1994-07-15,453.28,454.33,452.80,454.16,0,0.75,0.17%,454.16,N/A,N/A
1994-07-14,448.73,454.33,448.73,453.41,0,4.68,1.04%,453.41,N/A,N/A
1994-07-13,448.03,450.06,447.97,448.73,0,0.78,0.17%,448.73,N/A,N/A
1994-07-12,448.02,448.16,444.65,447.95,0,-0.11,-0.02%,447.95,N/A,N/A
1994-07-11,449.56,450.24,445.27,448.06,0,-1.49,-0.33%,448.06,N/A,N/A
1994-07-08,448.38,449.75,446.53,449.55,0,1.17,0.26%,449.55,N/A,N/A
1994-07-07,446.15,448.64,446.15,448.38,0,2.25,0.50%,448.38,N/A,N/A
1994-07-06,446.29,447.28,444.18,446.13,0,-0.24,-0.05%,446.13,N/A,N/A
1994-07-05,446.20,447.62,445.14,446.37,0,0.17,0.04%,446.37,N/A,N/A
1994-07-01,444.27,446.45,443.58,446.20,0,1.93,0.43%,446.20,N/A,N/A
1994-06-30,447.63,448.61,443.66,444.27,0,-3.36,-0.75%,444.27,N/A,N/A
1994-06-29,446.05,449.83,446.04,447.63,0,1.56,0.35%,447.63,N/A,N/A
1994-06-28,447.36,448.47,443.08,446.07,0,-1.24,-0.28%,446.07,N/A,N/A
1994-06-27,442.78,447.76,439.83,447.31,0,4.51,1.02%,447.31,N/A,N/A
1994-06-24,449.63,449.63,442.51,442.80,0,-6.83,-1.52%,442.80,N/A,N/A
1994-06-23,453.09,454.16,449.43,449.63,0,-3.46,-0.76%,449.63,N/A,N/A
